SRC_SIGNGU_CD,RECORD_CODE,PROJ_CODE,SITE_CODE,UBPS_CODE,RECORD_TYPE,DRAWING_NO,RECORD_CODE_P,RECORD_CODE_T,DRAWING_STATUS_CODE,CLASSIFY_G,ZONE_NAME,AREA_PREV,AREA_VARI,AREA_CHANGE,AREA_AFTER,LOCATION_NAME,HOLD_PERIOD,DESCRIPT,D_NOTICE_CODE,P_NOTICE_CODE,FEATURE_EXIST_YN,FRST_REGIST_DT,LAST_UPDT_DT
41220,41220BTZ199211070015,41220PPL199211070001,41220,UBP_E1020200,PMA0002,,41220BTZ198705110012,41220BTZ197501210004,PMC0003,UQQ100,송탄도시계획구역,24994000,,,24994000,송탄시 신장1∮2동∮ 지산동∮ 서정동∮ 중앙동 전역 및 송북동∮ 동부동 각 일부지역,,경기도고시제1992-178호(1992.06.01) / 가데이터,41220NTC199211070287,41220NTC199211070287,N,20250430,20250430
29000,29000BTZ201610010455,29000PPL201610010842,29000,UBP_A1020200,PMA0001,,,29000BTZ201610010455,PMC0003,UQQ900,개발행위허가제한지역,0,1,646492,646492,광주광역시 광산구∮ 송정동∮ 도산동∮ 월전동∮ 장록동∮ 송촌동 일부지역,,,29000NTC201610010842,29000NTC201610010842,N,20250430,20250430
41220,41220BTZ199307210016,41220PPL199306260002,41220,UBP_E1020200,PMA0002,,41220BTZ199211070015,41220BTZ197501210004,PMC0003,UQQ100,송탄도시계획구역,24994000,,,24994000,송탄시 신장1∮2동∮ 지산동∮ 서정동∮ 중앙동 각 일부지역,,경기도고시제1993-184호(1993.06.21) / 가고시,41220NTC199307210329,41220NTC199307210329,N,20250430,20250430
29000,29000BTZ201407010465,29000PPL201407010110,29000,UBP_A1020200,PMA0003,,29000BTZ201407010464,29000BTZ200304080004,PMC0003,UDV100,개발제한구역,247145000,2,7526,247137000,광주광역시 북구 일원,,북구 청풍동∮ 금곡동 일원,29000NTC201407010110,29000NTC201407010110,N,20250430,20250430
41220,41220BTZ199404040017,41220PPL199504150002,41220,UBP_E1020200,PMA0002,,41220BTZ200003030021,41220BTZ197507120006,PMC0003,UQQ100,팽성도시계획구역,3180000,,,3180000,경기도 팽성군 팽성읍 일부지역,,변경없음,41220NTC199404040387,,N,20250430,20250430
29000,29000BTZ200603070020,29000PPL200603070591,29000,UBP_A1020200,PMA0003,,29000BTZ200308140007,29000BTZ200308140007,PMC0003,UDV100,교선동,76308,1,17346,39654,선교동 407일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ200603070210,29000PPL200603070591,29000,UBP_A1020200,PMA0003,125,29000BTZ200308140209,29000BTZ200308140209,PMC0003,UDV100,박산,65860,1,16662,82522,박호동419일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ201407010482,29000PPL201407010127,29000,UBP_A1020200,PMA0003,,29000BTZ201407010481,29000BTZ200304080004,PMC0002,UDV100,개발제한구역,247100000,2,5469,247095000,광주광역시 광산구 일원,,광산구 동림동∮ 양산동∮ 왕동 일원,29000NTC201407010127,29000NTC201407010127,Y,20250430,20250430
41220,41220BTZ199601060018,41220PPL199601060001,41220,UBP_E1020200,PMA0002,,41220BTZ199307210016,41220BTZ197501210004,PMC0003,UQQ100,송탄도시계획구역,39136000,,,39136000,,,국토이용계획변경승인(건∮고1994-236호'94.7.9.)에 따른 도시계획구역 면적 14.142㎢에 포함,41220NTC199601060497,41220NTC199612170566,N,20250430,20250430
29000,29000BTZ200603070206,29000PPL200603070591,29000,UBP_A1020200,PMA0003,120,29000BTZ200308140205,29000BTZ200308140205,PMC0003,UDV100,명서동,28860,1,13370,42230,명화동530일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ200603070322,29000PPL200603070591,29000,UBP_A1020200,PMA0003,108,29000BTZ200308140317,29000BTZ200308140317,PMC0003,UDV100,신촌,29732,1,8312,38044,동호동586-1일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ200603070453,29000PPL200603070591,29000,UBP_A1020200,PMA0003,86,29000BTZ200308140452,29000BTZ200308140452,PMC0003,UDV100,학동∮종방,46676,1,33609,80285,효령동188일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ200603070124,29000PPL200603070591,29000,UBP_A1020200,PMA0003,15,29000BTZ200308140122,29000BTZ200308140122,PMC0003,UDV100,구룡∮마현∮석교,92334,1,67789,160123,용두동660일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ196902170059,29000PPL196902171049,29000,UBP_A1020200,PMA0001,,,29000BTZ196902170059,PMC0003,UQQ999,금남재개발지구,0,1,22608,22608,광주시금남동,,도로포함,29000NTC196902171049,,N,20250430,20250430
29000,29000BTZ200603070217,29000PPL200603070591,29000,UBP_A1020200,PMA0003,88,29000BTZ200308140218,29000BTZ200308140218,PMC0003,UDV100,벽과,19275,1,12292,31567,고룡동862-1일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ200603070443,29000PPL200603070591,29000,UBP_A1020200,PMA0003,127,29000BTZ200308140442,29000BTZ200308140442,PMC0003,UDV100,평호,24206,1,12913,37119,복룡동157일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ200603070149,29000PPL200603070591,29000,UBP_A1020200,PMA0003,196,29000BTZ200308140148,29000BTZ200308140148,PMC0003,UDV100,내왕산∮내등,33561,,,33561,왕동233일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ200603070018,29000PPL200603070591,29000,UBP_A1020200,PMA0003,,29000BTZ200308140005,29000BTZ200308140005,PMC0003,UDV100,남계,101433,,,101433,내남동 310일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
29000,29000BTZ200603070447,29000PPL200603070591,29000,UBP_A1020200,PMA0003,69,29000BTZ200308140446,29000BTZ200308140446,PMC0003,UDV100,하신,11488,1,13745,25233,용강동617-2일원,,,29000NTC200603070591,29000NTC200603070591,N,20250430,20250430
41220,41220BTZ198712230013,41220PPL198904010001,41220,UBP_A1020200,PMA0003,,41220BTZ199404040017,41220BTZ197507120006,PMC0003,UQQ100,팽성도시계획구역,3180000,,,3180000,경기도 팽성군 팽성읍 일부지역,,,41220NTC198712230118,41220NTC198904010152,N,20250430,20250430
44130,44130BTZ202405010070,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290070,44130BTZ202401290070,PMC0002,UQQ999,동면24(일반형),33991,,0,33991,충청남도 천안시 동남구 동면 수남리 산23-5 일원,,일반형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
36110,36110BTZ197306270017,36110PPL197306270015,36110,UBP_A1020200,PMA0003,,,36110BTZ197306270017,PMC0003,UDV100,금남,0,1,3400000,3400000,연기군 금남면 일부,,,36110NTC197306270015,36110NTC197405090019,,20250430,20250430
36110,36110BTZ197309060004,36110PPL197309060016,36110,UBP_E1020200,PMA0003,,36110BTZ195405150002,36110BTZ195405150001,PMC0003,UQQ100,,11170000,1,9830000,21000000,조치원 행정구역 전역∮ 서면(월하∮ 상전∮ 성제리) 일부,,,36110NTC197309060016,,,20250430,20250430
44130,44130BTZ202405010004,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290004,44130BTZ202401290004,PMC0002,UQQ999,광덕면4(일반형),74216,,0,74216,충청남도 천안시 동남구 광덕면매당리591-1 일원,,일반형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
36110,36110BTZ197612070006,36110PPL197612070026,36110,UBP_E1020200,PMA0003,,36110BTZ197309060004,36110BTZ195405150001,PMC0003,UQQ100,,21000000,2,12157000,8843000,연기군 조치원읍∮ 서면 일부,,,36110NTC197612070026,,,20250430,20250430
44130,44130BTZ202405010015,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290015,44130BTZ202401290015,PMC0002,UQQ999,광덕면15(관리형),38706,,0,38706,충청남도 천안시 동남구 광덕면 대평리 274-2 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
36110,36110BTZ197612310023,36110PPL197612310926,36110,UBP_E1020200,PMA0003,,,36110BTZ197612310923,PMC0003,UQQ100,부용,4620000,2,2620000,2000000,?원군 부용면 소재지,,,36110NTC197612310926,,,20250430,20250430
36110,36110BTZ199504120007,36110PPL199504120090,36110,UBP_E1020200,PMA0003,,36110BTZ197612070006,36110BTZ195405150001,PMC0003,UQQ100,조치원,8843000,1,7894000,16737000,충남 연기군 조치원읍 및 서면 일부,,,36110NTC199504120090,36110NTC199506050091,,20250430,20250430
36110,36110BTZ199510260009,36110PPL199510260095,36110,UBP_E1020200,PMA0003,,36110BTZ197306090003,36110BTZ197306090003,PMC0003,UQQ100,금남,4880000,,,4880000,충남 연기군 금남면 용포리 일원,,대전광역시 도시계획구역계와 일치시키기 위하여 구역계 일부조정,36110NTC199510260095,36110NTC199602210103,,20250430,20250430
36110,36110BTZ199803050011,36110PPL199803050151,36110,UBP_E1020200,PMA0002,,,36110BTZ199803050011,PMC0003,UQQ100,전의,0,1,1267000,1267000,충남 연기군 전의면 읍내리∮ 동교리 일원,,,36110NTC199803050151,36110NTC199807290160,,20250430,20250430
36110,36110BTZ200103230024,36110PPL200103230929,36110,UBP_E1020200,PMA0003,,36110BTZ197612310923,36110BTZ197612310923,PMC0003,UQQ100,부용,2000000,2,126179,1873821,충북 청원근 부용면 부강리 일원,,충북고시 제92-5호,36110NTC200103230929,,,20250430,20250430
36110,36110BTZ200404020014,36110PPL200404020298,36110,UBP_E1020200,PMA0003,,36110BTZ197306270017,36110BTZ197306270017,PMC0003,UDV100,대전권(연기지역)개발제한구역,41480000,2,1327390,40152610,금남면 일원,,,36110NTC200404020298,36110NTC200407010312,,20250430,20250430
36110,36110BTZ200504100019,36110PPL200504100326,36110,UBP_A1020200,PMA0001,,,36110BTZ201603020019,PMC0003,UDV100,금남,0,1,836910,836910,금남면 일원,,,36110NTC200504100326,,,20250430,20250430
44130,44130BTZ202405010238,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290238,44130BTZ202401290238,PMC0002,UQQ999,성남면20(관리형),364951,,0,364951,충청남도 천안시 동남구 성남면 신덕리 162-4 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
36110,36110BTZ200702200020,36110PPL200702200384,36110,UBP_A1020200,PMA0004,,36110BTZ201603020019,36110BTZ201603020019,PMC0003,UDV100,금남,836910,2,836910,0,금남면 일원,,,36110NTC200702200384,,,20250430,20250430
36110,36110BTZ200901070016,36110PPL200901070484,36110,UBP_K1020200,PMA0002,,,36110BTZ200901070016,PMC0003,UDV100,개발제한구역,11409,,,11409,연기군 호탄리∮ 신촌리 일원,,개발제한구역,36110NTC200901070484,,,20250430,20250430
36110,36110BTZ201008100021,36110PPL201008100574,36110,UBP_A1020200,PMA0001,,,36110BTZ201008100021,PMC0003,UDV100,개발제한구역,0,1,929350.4,929350.4,연기군 동면 내판리∮ 응암리∮ 명학리 일원,,명학일반산업단지를 개발하고자 하는 사항,36110NTC201008100574,36110NTC201008100574,,20250430,20250430
36110,36110BTZ201311110017,36110PPL201311110758,36110,UBP_A1020200,PMA0003,,36110BTZ200404020014,36110BTZ197306270017,PMC0003,UDV100,대전권(연기지역)개발제한구역,40890520,,,40890520,세종시 금남면 일원,,,36110NTC201311110758,36110NTC201311110758,,20250430,20250430
36110,36110BTZ201501200022,36110PPL201501200828,36110,UBP_A1020200,PMA0001,,,36110BTZ201501200022,PMC0003,UDV100,개발제한구역,0,1,93400000,93400000,금남면∮ 부강면∮ 연기면∮ 연동면∮ 연서면∮ 장군면 일원,,,36110NTC201501200828,,,20250430,20250430
36110,36110BTZ201603020018,36110PPL201603020876,36110,UBP_E1020200,PMA0002,,36110BTZ201311110017,36110BTZ197306270017,PMC0002,UDV100,대전권(연기지역)개발제한구역,40815386.6,,,40815386.6,금남면 일원,,,36110NTC201603020876,36110NTC201603020876,Y,20250430,20250430
44130,44130BTZ202401290025,44130PPL202401290001,44130,UBP_A1020200,PMA0001,,,44130BTZ202401290025,PMC0003,UQQ999,광덕면25(관리형),0,1,202958,202958,충청남도 천안시 동남구 광덕면 무학리 360 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202401290001,44130NTC202401290001,Y,20250430,20250430
36110,36110BTZ201808100001,36110PPL201808100018,36110,UBP_A1020200,PMA0001,,,36110BTZ201808100001,PMC0003,UQQ900,개발행위허가제한지역,,1,378876.4,378876.4,세종특별자치시 연서면 월하리 일원,개발행위허가 제한지역 지정 및 지형도면 고시,,36110NTC201808100032,36110NTC201808100032,,20250430,20250430
36110,36110BTZ201809280002,36110PPL201809280023,36110,UBP_A1020200,PMA0001,,,36110BTZ201809280002,PMC0003,UQQ900,개발행위허가제한지역,,1,3660336,3660336,세종특별자치시 연서면 와촌리∮ 국촌리∮ 신대리∮ 부동리 일원,개발행위허가 제한지역 지정 및 지형도면 고시,,36110NTC201809280039,36110NTC201809280039,,20250430,20250430
36110,36110BTZ201812310001,36110PPL201812310005,36110,UBP_A1020200,PMA0001,,,36110BTZ201812310001,PMC0003,UQQ900,개발행위허가제한지역,,1,774905,774905,세종특별자치시 연기면 연기리∮ 보통리 일원,고시일로부터 3년(단∮ 제한기간 만료 이전에 관련계획수립 완료시 해제),,36110NTC201812310011,36110NTC201812310011,,20250430,20250430
44130,44130BTZ202405010354,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290354,44130BTZ202401290354,PMC0002,UQQ999,안서동2(관리형),135089,,0,135089,충청남도 천안시 동남구 안서동 45-11 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
44130,44130BTZ202405010161,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290161,44130BTZ202401290161,PMC0002,UQQ999,병천면18(관리형),65689,,0,65689,충청남도 천안시 동남구 병천면 매성리 509 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
36110,36110BTZ195405150002,36110PPL195405150002,36110,UBP_K1020200,PMA0001,,36110BTZ195405150001,36110BTZ195405150001,PMC0003,UQQ100,,0,1,11173000,11173000,조치원읍의 일부 원동∮ 상동∮ 평동∮ 재동∮ 정동∮ 명동∮ 남동∮ 침산동∮ 신흥동∮ 죽림동∮ 서창동 전부∮ 번암동∮ 신안동∮ 원산동 각 일부,,,36110NTC195405150002,,,20250430,20250430
44130,44130BTZ202405010035,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290035,44130BTZ202401290035,PMC0002,UQQ999,광덕면35(관리형),96975,,0,96975,충청남도 천안시 동남구 광덕면 신덕리 232 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
44130,44130BTZ202401290308,44130PPL202401290001,44130,UBP_A1020200,PMA0001,,,44130BTZ202401290308,PMC0003,UQQ999,입장면13(일반형),0,1,137109,137109,충청남도 천안시 서북구 입장면 독정리 80-1 일원,,일반형∮  천안시고시제2024-31호(2024.01.29),44130NTC202401290001,44130NTC202401290001,Y,20250430,20250430
44130,44130BTZ202405010195,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290195,44130BTZ202401290195,PMC0002,UQQ999,북면29(관리형),47156,,0,47156,충청남도 천안시 동남구 북면 명덕리 42-1 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
44130,44130BTZ202405010221,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290221,44130BTZ202401290221,PMC0002,UQQ999,성남면3(주거형),36721,,0,36721,충청남도 천안시 동남구 성남면 대정리 349 일원,,주거형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
36110,36110BTZ202110010001,36110PPL202110010057,36110,UBP_A1020200,PMA0004,,36110BTZ201812310001,36110BTZ201812310001,PMC0003,UQQ900,개발행위허가제한지역,774905,2,774905,,세종특별자치시 연기면 연기리∮ 보통리 일원,,,36110NTC202110010073,36110NTC202110010073,N,20250430,20250430
36110,36110BTZ202108100002,36110PPL202108100062,36110,UBP_A1020200,PMA0004,,36110BTZ201808100001,36110BTZ201808100001,PMC0003,UQQ900,개발행위허가제한지역,378876.4,2,378876.4,,세종특별자치시 연서면 월하리 일원,,,36110NTC202108100078,36110NTC202108100078,N,20250430,20250430
41220,41220BTZ199605200019,41220PPL199805250001,41220,UBP_A1020200,PMA0003,,41220BTZ199004120014,41220BTZ195303110001,PMC0003,UQQ100,평택도시계획구역,15920000,1,6567000,22487000,신평동∮원평동∮통북동∮비전1∮2동∮세교동∮용이동∮죽배동∮합정동∮평택동∮동삭동∮소사동∮월곡동 일원,,국토이용계획승인(건설교통부 고시 제1995-152호)에 따른 도시계획구역 면적확장(증6.567㎢),41220NTC199605200525,,N,20250430,20250430
44130,44130BTZ202401290337,44130PPL202401290001,44130,UBP_A1020200,PMA0001,,,44130BTZ202401290337,PMC0003,UQQ999,풍세면5(일반형),0,1,735151,735151,충청남도 천안시 동남구 풍세면 미죽리 산34-2 일원,,일반형∮  천안시고시제2024-31호(2024.01.29),44130NTC202401290001,44130NTC202401290001,Y,20250430,20250430
41220,41220BTZ199805080020,41220PPL199805080001,41220,UBP_E1020200,PMA0001,,,41220BTZ199805080020,PMC0003,UQQ100,청북도시계획구역,0,1,3547000,3547000,경기도 평택시 청북면 현곡리∮ 후사리∮ 토진리 일원,,건교제480호(93.12.28)∮건교제320호(95.9.14),41220NTC199805080707,41220NTC199807180735,N,20250430,20250430
44130,44130BTZ202401290145,44130PPL202401290001,44130,UBP_A1020200,PMA0001,,,44130BTZ202401290145,PMC0003,UQQ999,병천면2(일반형),0,1,45459,45459,충청남도 천안시 동남구 병천면 용두리 474 일원,,일반형∮  천안시고시제2024-31호(2024.01.29),44130NTC202401290001,44130NTC202401290001,Y,20250430,20250430
41220,41220BTZ200003030021,41220PPL200106180002,41220,UBP_E1020200,PMA0002,,41220BTZ197507120006,41220BTZ197507120006,PMC0003,UQQ100,팽성도시계획구역,3180000,,,3180000,평택시 팽성읍 일원,,경고제94-83호(94.4.4),41220NTC200003030859,,N,20250430,20250430
44130,44130BTZ202405010255,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290255,44130BTZ202401290255,PMC0002,UQQ999,성환읍10(일반형),213940,,0,213940,충청남도 천안시 서북구 성환읍 성월리 9 일원,,일반형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
44130,44130BTZ202405010181,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290181,44130BTZ202401290181,PMC0002,UQQ999,북면15(관리형),67172,,0,67172,충청남도 천안시 동남구 북면 운용리 371-2 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
44130,44130BTZ202405010021,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290021,44130BTZ202401290021,PMC0002,UQQ999,광덕면21(관리형),72859,,0,72859,충청남도 천안시 동남구 광덕면 광덕리 578-2 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
44130,44130BTZ202405010037,44130PPL202405010007,44130,UBP_A1020200,PMA0002,,44130BTZ202401290037,44130BTZ202401290037,PMC0002,UQQ999,광덕면37(관리형),85933,,0,85933,충청남도 천안시 동남구 광덕면 광덕리 686 일원,,관리형∮  천안시고시제2024-31호(2024.01.29),44130NTC202405010007,44130NTC202405010007,Y,20250430,20250430
44130,44130BTZ202401290146,44130PPL202401290001,44130,UBP_A1020200,PMA0001,,,44130BTZ202401290146,PMC0003,UQQ999,병천면3(일반형),0,1,217748,217748,충청남도 천안시 동남구 병천면 용두리 산27-1 일원,,일반형∮  천안시고시제2024-31호(2024.01.29),44130NTC202401290001,44130NTC202401290001,Y,20250430,20250430
